ratemyprof_id,first_name,last_name,num_of_ratings,overall_rating,tDept
1816613,Sang-Hee,Park,3,4.5,Linguistics
1816613,Sang-Hee,Park,3,4.5,Linguistics
1816613,Sang-Hee,Park,3,4.5,Linguistics
1816613,Sang-Hee,Park,3,4.5,Linguistics
1816613,Sang-Hee,Park,3,4.5,Linguistics
1816613,Sang-Hee,Park,3,4.5,Linguistics
1530889,Lora,Park Bunting,21,3.6,Psychology
822836,Michael,Parker,3,4.7,Fine Arts
822836,Michael,Parker,3,4.7,Fine Arts
1446768,Leya,Parks,24,3.6,Mathematics
2782286,Matt,Parrino,1,1.0,English
1330059,Dustin,Parrott,31,3.3,Writing
1909267,James,Parry,4,3.5,Physics
1642270,Kathleen,Parzych,1,4.0,Fine Arts
1743969,Cheri,Pascoe,6,4.9,Mathematics
2148195,Stephen,Paskey,3,5.0,Law
2267998,John,Pate,2,5.0,Computer Science
443910,Abani,Patra,13,2.8,Engineering
1108643,D A,Patterson,12,3.8,Social Work
1108643,D A,Patterson,12,3.8,Social Work
2524736,Richard,Patti,0,0,Sociology
1950230,Matthew,Paul,6,3.5,Psychology
1792165,Dean,Pavlakis,5,1.8,History
1960347,Louis,Pawlowski,6,3.6,Nursing
2182688,Micheal,Pawluk,0,0,English
2182688,Micheal,Pawluk,0,0,English
1805141,Emanuela,Pecchioli,11,4.8,Languages
2501409,Robert,Pecoraro,1,4.0,Marketing
1578720,Diana,Pehlic,2,3.5,Social Science
2723825,Yun,Pei,0,0,Economics
1221396,Sol Ines,Pelaez,4,2.9,Languages
1092538,Avner,Peleg,6,4.2,Mathematics
92308,Brett,Pelham,31,3.8,Psychology
2333154,Matthew,Pelkey,0,0,Law
1899757,Alexandra,Pena,0,0,Languages
273530,David,Pendergast,9,4.2,Science
2750894,Xinnan,Peng,0,0,Mech. & Aerospace Engineering
2750894,Xinnan,Peng,0,0,Mech. & Aerospace Engineering
1789962,Dimitar,Pentchev,1,4.0,Music
2620776,Joanna,Pepin,5,3.6,Sociology
1719046,Steve,Peraza,4,2.2,History
2618536,Vasili,Perebeinos,0,0,Electrical Engineering
541792,Lorna,Perez,17,4.2,English
541792,Lorna,Perez,17,4.2,English
1536498,Andrea,Perez Mukdsi,11,4.2,Languages
1470268,Jessica,Perkins,1,4.0,American Studies
2550141,Daniel,Perlino,1,3.0,English
598260,Douglas,Perrelli,10,4.3,Anthropology
2073757,Kristin,Perry,2,3.0,Psychology
2073757,Kristin,Perry,2,3.0,Psychology
2359747,Stacy,Person,1,1.0,English
2505732,Kim,Persons,0,0,Health Science
494452,Mark,Peters,38,4.1,Social Science
163093,Lorna,Peterson,24,2.8,Library Science
163093,Lorna,Peterson,24,2.8,Library Science
163093,Lorna,Peterson,24,2.8,Library Science
295191,Athos,Petrou,58,3.3,Physics
390204,Gerol,Petruzella,6,3.3,Philosophy
1311628,Courtney,Pfahl,6,4.7,English
1640272,Blaine,Pfeifer,25,2.7,Engineering
2187421,Andrew,Pfeuffer,9,1.8,Philosophy
964381,Peter,Pfordresher,17,4.8,Psychology
2264679,Cassidy,Phelps,1,4.0,Classics
1033632,R J,Phillips,5,4.0,Music
1033632,R J,Phillips,5,4.0,Music
1033632,R J,Phillips,5,4.0,Music
1033632,R J,Phillips,5,4.0,Music
1335483,Maria,Picone,11,4.4,Social Work
26336,Ann,Piech,37,4.4,Mathematics
1395078,Matthew,Pieknik,2,3.5,English
1252619,James,Pientka,5,4.9,Physics
2495185,Deborah,Pierce- Tate,12,1.3,Transnational Studies
1235946,Johnna,Pike,3,3.6,Sociology
2548942,Noam,Pines,7,3.7,History
2682424,E.,Pitman,1,2.0,Mathematics
2167292,Steve,Pitt,4,2.7,History
1776204,Corey,Placito,157,4.3,Mathematics
1908601,Richard,Plotkin,1,3.0,Music
2011373,Matt,Plunkett,0,0,Law
2111731,Kim,Plyer,2,2.5,Psychology
2140353,Kim,Plyler,4,5.0,Psychology
1033169,Victor,Pogrebnyak,7,3.1,Engineering
2344702,Kristin,Poinar,44,2.9,Geology
2375739,Kristen,Poiner,4,3.8,Geology
609872,Donald,Pollock,16,3.6,Anthropology
1490853,D.L.,Poltorak,2,3.5,Anthropology
1925070,Alfred,Ponticelli,1,4.0,Biochemistry
2550220,James,Ponzo,13,2.2,Transnational Studies
1342853,Michael,Poolin,1,3.0,Psychology
463560,Jessie,Poon,32,4.5,Geography
1788301,Raechele,Pope,5,5.0,Education
2733301,Gabriela,Popescu,0,0,Biochemistry
2195282,Elise,Poppen,3,5.0,Classics
913398,Alessandro,Porco,10,4.2,English
1801044,Olga,Posse,19,2.0,Criminal Justice
505797,Candi,Possinger,11,4.6,Health Science
1359850,JM,Potter,4,3.6,Philosophy
1237951,Michael,Poulin,66,4.4,Psychology
1237951,Michael,Poulin,66,4.4,Psychology
2393521,Pierre,Pow,0,0,Music
1797750,Lewis,Powell,29,3.8,Philosophy
748819,Elizabeth,Poyer,7,4.9,Classics
2361149,Bella,Poynton,1,5.0,Theater
905620,Arnd,Pralle,51,1.8,Physics
1857240,Antoinette,Pressley-Sanon,8,3.8,Transnational Studies
2772341,Nichole,Presti,0,0,Nutrition
2772341,Nichole,Presti,0,0,Nutrition
77055,Al,Price,70,3.4,Architecture
1462349,Benjiman,Priest,1,5.0,English
2646591,Barbara,Prinari,2,1.0,Mathematics
1639803,William,Pritchard,3,3.8,History
1831910,Anthony,Proietti,38,4.7,Economics
2465690,Thomas,Provost,0,0,Architecture
1886280,Tim,Pruitt,51,4.4,Psychology
1886280,Tim,Pruitt,51,4.4,Psychology
1481620,Emilie,Pryor,11,4.7,English
1481620,Emilie,Pryor,11,4.7,English
1481620,Emilie,Pryor,11,4.7,English
2176502,Sarahmona,Przybyla,16,4.6,Health Science
1948386,Scott,Ptak,27,4.5,Operations Management
1717665,Jillian,Pugliese,2,5.0,Linguistics
2015109,Morgan,Pulver,3,3.6,English
2344967,Viswas,Purohit,8,4.5,Electrical Engineering
2571913,Denise,Purvis,12,1.5,Theater
1146787,Steve,Pusatier,8,3.8,Law
2516665,Saeed,Qadar,0,0,Biology
1685304,Zhen,QI,23,4.0,Management
2057621,Chunming,Qiao,0,0,Computer Science
2499176,Boyang,Qin,5,1.4,Psychology
2222754,Denise,Quamina,1,1.0,Social Work
1033971,Warren,Quigley,3,3.3,Fine Arts
951315,John (jack),Quinan,9,4.6,Art History
1761165,Wendy,Quintin,2,5.0,Psychology
724170,Wendy,Quinton,152,4.4,Psychology
1653732,Marion,Quirici,5,4.2,English
749,Tamara,Rabe,65,4.6,English
1935224,Watoii,Rabii,13,3.0,Sociology
254206,Richard,Rabin,5,3.6,Medicine
741414,Gail,Radford,29,4.6,History
1069461,Stanley,Radon,6,4.3,Not Specified
1663168,Michael,Raguso,8,4.8,Languages
1892353,Rahul,Rai,18,3.1,Mech. & Aerospace Engineering
2156062,Pasquale,Raico,21,2.2,Mathematics
2379282,Ardeshir,Raihanian Mashhadi,12,2.5,Engineering
1964746,Deborah,Raines,10,1.9,Nursing
1843659,Carlisle,Rainey,22,4.3,Political Science
1819763,Catherine,Rainis,1,5.0,Physical Education
1046138,Samina,Raja,11,3.4,Architecture
1921305,Nicholas,Rajkovich,5,4.1,Architecture
2069693,Adam ,Rall,0,0,Engineering
2230293,Critelli,Ralph,3,3.7,Science
248092,Michael,Ram,13,2.2,Physics
248092,Michael,Ram,13,2.2,Physics
338649,Mohan,Ramachandran,44,3.5,Mathematics
110340,Bina,Ramamurthy,101,3.0,Computer Science
2377813,Amanda,Ramia,2,5.0,English
1623449,Carlo,Ramil,1,4.0,Chemistry
1764200,Justin,Ramm,3,4.0,English
2675748,William,Ramundt,0,0,Classics
2104419,Ravi,Ranade,10,4.6,Engineering
2155895,Joseph,Randolph,13,4.5,English
2020406, H. Raghav ,Rao,0,0,Managerial Science
2020406, H. Raghav ,Rao,0,0,Managerial Science
2514561,Mir,Raonaq,1,5.0,Computer Science
622917,William,Rapaport,14,4.6,Computer Science
416907,Elayne,Rapping,7,3.3,Women's Studies
1843311,Salvatore,Rappoccio,18,2.6,Physics
1850979,Erika,Rappold,5,4.6,Mathematics
2259461,Randall,Rasmusson,3,2.3,Biology
2755295,Nalini,Ratha,1,5.0,Computer Science
1540237,Violetta,Ravagnoli,5,4.4,History
2545650,Steven,Ray,1,5.0,Chemistry
2545650,Steven,Ray,1,5.0,Chemistry
224390,Joel,Raynor,25,2.6,Psychology
761088,Victoria,Razak-Cole,24,4.0,Anthropology
429595,Jennifer,Read,18,3.3,Psychology
429595,Jennifer,Read,18,3.3,Psychology
1429457,Kyle,Reardon,0,0,Architecture
2049560,Jacob,Reber,9,4.9,English
2270966,Kathryn,Rebhan,3,5.0,Law
1531526,Rohit,Reddy,5,4.3,Biology
391109,Joshua,Redford,28,3.0,Psychology
1953950,Erica,Redmond,2,2.2,Education
2755747,Kathleen,Reeb-Reascos,1,5.0,Education
279156,Donald,Reed,83,3.8,Mathematics
1215394,Deborah,Reed-Danahay,9,3.2,Anthropology
1938593,Maiyuwai,Reeves,5,3.7,Management
21243,Ken,Regan,83,2.2,Computer Science
2613862,Jeff,Rehler,1,5.0,Architecture
2344265,Joshua,Reichardt,10,2.7,Political Science
1594563,Rhonda,Reid,11,3.7,English
1594563,Rhonda,Reid,11,3.7,English
1594563,Rhonda,Reid,11,3.7,English
222548,Laura,Reilly,32,2.4,Law
500632,James,Reineck,12,4.0,Mathematics
610691,Robert,Reis,9,1.2,Law
999208,Kirsten,Reitan,12,4.9,English
1208457,Karol,Rejman,5,4.6,Nursing
1585747,Michael,Rembis,10,3.5,History
1877379,Kui,Ren,1,1.0,Computer Science
1877379,Kui,Ren,1,1.0,Computer Science
558559,Christian,Renschler,30,3.1,Geography
1587419,Nagesh,Revankar,5,1.2,Economics
1587419,Nagesh,Revankar,5,1.2,Economics
2304726,Margaret,Rex,3,4.7,Sociology
1623451,Archie,Reyes,4,4.8,Chemistry
1623451,Archie,Reyes,4,4.8,Chemistry
1623451,Archie,Reyes,4,4.8,Chemistry
1623451,Archie,Reyes,4,4.8,Chemistry
1280957,Sean,Reynolds,4,4.8,English
1280957,Sean,Reynolds,4,4.8,English
1280957,Sean,Reynolds,4,4.8,English
1832305,Chad,Rezsnyak,3,3.7,Chemistry
2360823,Margaret,Rhee,2,5.0,Education
2755756,Marissa,Rhodes,1,4.0,History
1032396,Uzma,Riaz,44,3.0,Chemistry
2636109,Theo,Ricardo,3,4.7,Languages
2096237,Courtney,Rice,3,3.7,Psychology
1734090,Byron,Rich,12,4.8,Fine Arts
17344,John,Richard,75,3.0,Chemistry
468117,Rowland,Richards,24,2.3,Engineering
2415497,Sarah,Richards-Desai,5,2.4,Social Work
2701813,West,Richter,1,5.0,Business
1103075,Jolene,Rickard,1,4.5,Fine Arts
162088,Robert,Rickus,4,4.5,Theology
2687753,Todd,Rideout,0,0,Nutrition
1082439,Shawn,Rider,2,4.0,Not Specified
837263,Elizabeth,Riegle,15,2.6,Nursing
1201350,Matthew J.,Rigilano,14,4.6,English
1323644,E S,Rinfrette,4,3.4,Social Work
1708876,Donna,Ringholz,2,5.0,Communicative Disorders
162098,John,Ringland,39,4.2,Mathematics
1238653,Matthew,Ringuette,19,4.3,Engineering
951295,Lance,Rintamaki,77,4.6,Communication
1653797,Fernando,Rios,0,0,Geography
993431,Andrew,Rippeon,12,4.3,English
1143476,Matthew,Risley,3,3.5,English
1303732,Merideth,Rissmiller,2,4.5,Nursing
1469668,Barbara,Rittner,5,4.3,Social Work
2783003,Jarrod,Rizzi,1,5.0,Engineering
2195786,Katherine,Roache,0,0,Classics
817460,Jessica,Robb,4,3.9,Psychology
1230601,Sarah,Robert,8,3.0,Education
1623366,John,Roberts,6,3.7,Psychology
1623366,John,Roberts,6,3.7,Psychology
1321465,Adjoa,Robinson,13,1.6,Social Work
1321465,Adjoa,Robinson,13,1.6,Social Work
1182101,Elizabeth,Roby,10,1.9,Sociology
2724103,Stuart,Rockefeller,5,1.8,Anthropology
2755779,Jesse,Rodkin,2,5.0,Film
2758288,Maria,Rodriguez,1,5.0,Social Work
2758288,Maria,Rodriguez,1,5.0,Social Work
2770586,Adrian,Rodriguez-Riccelli,0,0,Romance Languages & Lit
2143163,Cecily,Rodriquez,9,3.1,Humanities
2257138,Dominik,Roesch,7,3.3,Finance
815246,Mary Ann,Rogers,28,4.3,Management
1980398,Kenneth,Rogers ,0,0,Sociology
198260,Peter,Rogerson,8,4.4,Geography
2209077,Sarah,Rohde,0,0,Social Science
2143094,Rachael,Rohrig,0,0,Finance
841706,Mary Anne,Rokitka,3,4.7,Science
1059792,Douglas,Roland,7,2.5,Languages
1059792,Douglas,Roland,7,2.5,Languages
473538,Chris,Romano,5,3.3,Architecture
473538,Chris,Romano,5,3.3,Architecture
1479117,Brad,Romans,5,4.3,English
2369404,Adam,Rome,1,5.0,History
641081,Tracy,Romesser,24,4.9,Mathematics
1307588,R.L.,Rominger,1,4.5,Chemistry
2620760,Laurel,Root,0,0,Linguistics
1732406,Michael,Rosas,43,4.3,Mathematics
2770227,Heather,Rosch,1,5.0,Art History
2309369,Tabitha,Rose,0,0,Classics
532449,Devan,Rosen,6,4.8,Communication
532449,Devan,Rosen,6,4.8,Communication
395118,Harold,Rosenbaum,27,3.8,Music
2586624,Eve,Rosenfeld,7,2.4,Psychology
2368959,Danielle,Rosevally,1,2.0,Theater
1194964,K M,Rosney,2,5.0,Education
1194964,K M,Rosney,2,5.0,Education
2343449,Danielle,Rosvally,12,3.7,Theater
1921419,Marie,Roth ,11,3.4,Social Science
503266,Stephanie,Rothenberg,7,4.1,Fine Arts
923712,Issa,Roustum,31,4.5,Languages
2135103,Katrin,Rowan,5,4.9,English
2365508,Thomas,Rowley,2,5.0,Linguistics
1738476,Swapnoneel,Roy,1,4.5,Computer Science
2520480,Bud,Rozwood,12,1.7,Mathematics
1816101,Jun,RU,5,3.8,Business
1508498,Suzan,Rubach,1,5.0,Social Science
2700342,Carole,Rudra,0,0,Health Science
2700342,Carole,Rudra,0,0,Health Science
1073920,Renee,Ruffino,4,3.5,Design
1793349,Jian,Rui,3,3.7,Communication
1046476,Theresa,Runstedtler,29,4.0,American Studies
2133001,Dannis,Rupe,0,0,Mathematics
1967145,Dennis,Ruppe ,19,4.4,Mathematics
2122541,Laura,Rusche,8,2.4,Biology
2493230,Caitlin,Rush,7,4.4,Business
1811855,Steven,Russell,2,1.0,Geography
1811855,Steven,Russell,2,1.0,Geography
1877132,Jeannette,Russell-Shepherd,3,3.7,Accounting
1125850,Steven,Ruszczycky,11,3.6,English
1044629,Phillip,Ryan,6,5.0,Physical Education
1044629,Phillip,Ryan,6,5.0,Physical Education
1044629,Phillip,Ryan,6,5.0,Physical Education
1044629,Phillip,Ryan,6,5.0,Physical Education
2620947,Robert,Rychtarik,0,0,Psychology
1063226,Sooh Rhee,Ryu,11,3.8,Political Science
968747,Javid,Rzayev,38,4.3,Chemistry
2230381,Jude,Sabato,36,3.1,Engineering
2661514,Stephanie,Sacco,3,5.0,Social Work
2279341,Silvia,Saccon,25,1.8,Mathematics
862707,Andrew,Sachs,46,3.0,Communication
2298441,William,Sack,4,3.7,Media
1979753,Brandon,Sackler,4,2.1,Computer Science
1761167,David,Sackris,1,5.0,Philosophy
1878858,Adel,Sadek,2,5.0,Engineering
2493229,Cole,Sadler,2,3.0,Religion
1488048,Azita,Safaie,0,0,Communication
760864,Mohammed,Safiuddin,10,2.9,Electrical Engineering
2506724,Todd,Sage,3,4.0,Social Work
160831,Gershon,Sageev,161,1.6,Mathematics
1583417,David,Salac,56,3.3,Engineering
39365,Joseph,Salamone,32,3.6,Business
39365,Joseph,Salamone,32,3.6,Business
2592201,Brandon,Salazar,0,0,Chemistry
1827826,Christopher,Salem,0,0,Management
1787721,Margaret,Sallee,7,3.4,Education
2207694,Thomas,Saltsman,13,4.8,Psychology
2015053,Richard,Salvi,6,2.8,Psychology
1040603,Martha,Salzman,17,3.1,Business
2708854,Satamita,Samanta,2,4.5,Chemistry
2708854,Satamita,Samanta,2,4.5,Chemistry
2667703,Andrew,Samer,5,4.6,Mathematics
2303192,Ram,Samudrala,0,0,Biology
1800560,Angela,Samul,63,4.4,Mathematics
1516178,Robert H,Sanborn,6,1.5,Business
2318596,Benjamin,Sanchez,0,0,Languages
2006146,George,Sanders,2,5.0,Management
2006146,George,Sanders,2,5.0,Management
2006146,George,Sanders,2,5.0,Management
2267512,Joann,Sands,2,3.5,Nursing
2049707,Ellyn,Sanger,20,3.7,Mathematics
2700202,Stephen,Santa-Ramirez,1,5.0,Education
2291267,Eva,Santos,4,4.5,Languages
2288903,Arindam,Sanyal,2,3.0,Electrical Engineering
2082119,Suzan,Sarac,4,4.8,Social Science
1615315,Julie,Sarama,3,4.5,Not Specified
2724563,Pinaki,Sarder,0,0,Medicine
1889090,Paul,Sargent,2,5.0,Communication
2538504,Ahmet Erdem,Sariyuce,8,4.3,Computer Science
2177532,Sayan,Sarkar,7,3.3,Economics
2177532,Sayan,Sarkar,7,3.3,Economics
1835146,Paige,Sarlin,21,1.9,Film
1960568,Matthew ,Sartwell,10,4.5,Mathematics
1966785,Mehwish,Sarwari,7,4.0,Political Science
1966785,Mehwish,Sarwari,7,4.0,Political Science
2183880,Antara,Satchidanand,7,5.0,Communicative Disorders
1028139,Cristy,Saterbo,3,4.5,Languages
2401863,Kathleen,Saunders,3,3.7,Languages
128324,Paul,Savino,37,3.7,Chemistry
128324,Paul,Savino,37,3.7,Chemistry
573050,James,Sawusch,24,4.0,Psychology
2000455,Gregory,Saxton,11,4.5,Communication
1478288,Timothy,Scaffidi,2,4.8,Design
1645273,James,Scandale,17,2.3,Computer Science
574705,Elizabeth,Scarlett,29,4.0,Romance Languages & Lit
1755778,Charles,Schallhorn,42,1.8,Chemistry
239320,Stephen,Schanuel,32,1.8,Mathematics
2192881,Jennifer,Scharf,1,1.0,Law
2452291,Kelcie,Schatz,3,3.3,Psychology
2751135,Jennifer,Schechter,0,0,Linguistics
771033,Claire,Schen,35,3.4,History
2720688,Annie,Schentag,2,3.0,Architecture
729598,David,Schiavone,5,4.6,Music
2503254,Samantha,Schichtel,1,5.0,Communication
783528,Randy,Schiff,24,4.6,English
869008,Paul,Schifferle,25,3.3,Engineering
2297647,Marc,Schilder,34,2.7,Mathematics
1365762,M E,Schindler,7,3.6,English
1365762,M E,Schindler,7,3.6,English
1365762,M E,Schindler,7,3.6,English
1999309,David,Schirm,1,2.5,Art History
2255845,Zachary,Schlader,1,3.0,Science
1548850,Robert,Schlauch,26,4.9,Psychology
171308,John Henry,Schlegel,30,2.2,Law
2017089,Matthias ,Schmid,5,5.0,Engineering
2017089,Matthias ,Schmid,5,5.0,Engineering
2266122,Matthew,Schmidt,8,2.6,Mathematics
2266122,Matthew,Schmidt,8,2.6,Mathematics
19737,Neil,Schmitz,28,4.0,English
1072579,Greg,Schneider,19,4.5,Mathematics
1883995,Frank,Schoeneman,0,0,Mathematics
2658761,Laine,Schrewe,0,0,Education
1235900,Thomas,Schroeder,6,3.7,Mathematics
2063207,Lauren ,Schueler,0,0,Athletics
788472,Barbara,Schultz,4,4.8,Health Science
957177,Tammie,Schulz,11,3.1,Law
2097155,Torsten,Schunder,9,3.5,Geography
2182561,Marsha,Schwam-Harris,8,3.9,Social Work
2721134,Matthew,Schwartz,15,4.8,Social Work
2753992,Jay,Schwartzkopf,2,5.0,Finance
1167488,Jo A.,Schweitzer,5,3.0,Psychology
1167488,Jo A.,Schweitzer,5,3.0,Psychology
2370503,Paul,Schwiegerling,1,5.0,Mathematics
2640793,Anastasia,Scime,3,4.3,Nursing
839331,Logan,Scott,3,4.5,Not Specified
839331,Logan,Scott,3,4.5,Not Specified
839331,Logan,Scott,3,4.5,Not Specified
1883864,Gesualdo,Scutari,3,4.8,Electrical Engineering
1642264,Gary,Sczerbaniewcz,1,4.5,Fine Arts
1273639,Nicolas,Seabrook,6,3.3,Political Science
2360583,Jessica,Seabury,1,5.0,Education
1926151,Jennifer,Seaman Cook,0,0,History
1324808,Soma,Seamoon Feldmar,5,1.5,English
2724711,Caitlyn,Sears,16,2.2,Geography
2465253,Alessandro,Sebastiani,22,4.1,Classics
295382,Gretchen,Sechrist,25,4.6,Psychology
295382,Gretchen,Sechrist,25,4.6,Psychology
2147058,Nicole,Sedor,10,3.9,Linguistics
276800,Erik,Seeman,25,4.1,History
733776,Mark,Seery,88,4.3,Psychology
1942569,Marla,Segol,7,4.3,Religion
2473886,Nitasha,Sehgal,5,4.0,Biochemistry
1256051,Beth,Seilberger,2,4.8,English
1904327,Stephanie,Seitz,3,4.0,Management
1904327,Stephanie,Seitz,3,4.0,Management
2669376,Alexander,Sell,0,0,English
2789515,Dominic,Sellitto,0,0,Business Analysis
212539,Alan,Selman,13,2.5,Computer Science
1930010,Annette,Semanchin-Jones,2,3.5,Social Work
2690176,Amy,Semet,1,5.0,Law
507247,Arup,Sen,16,3.9,Marketing
507247,Arup,Sen,16,3.9,Marketing
439077,James,Senden,37,4.5,English
2222100,Jung,Seo,3,4.3,English
2548636,Jihye,Seong,5,4.8,Languages
1851747,Fremio,Sepulveda,7,2.7,English
1741761,Andrew,Serio,13,4.7,Languages
1234159,Loralee,Sessanna,8,5.0,Nursing
2401186,Kallol,Sett,6,3.2,Mech. amp Aerospace Engineering
2647482,Charles,Severin,0,0,Biology
2598766,Jessica,Seymour,0,0,Communication
2478933,Sarah,Sgro,1,1.0,English
1353274,PW,Shafer,1,1.5,Education
2703557,Munjal,Shah,3,4.3,Mech. & Aerospace Engineering
2716353,Mohammad Abuzar,Shaikh,1,5.0,Computer Science & Engineering
553319,Michele,Shanahan,19,4.5,Psychology
980870,Qingyan,Shang,9,3.7,Economics
1869122,Yang,Shang-Feng,2,3.2,Finance
162087,Stuart,Shapiro,5,3.6,Computer Science
1531113,Akhtar,Sharjeel,2,4.5,Classics
2567916,Bhavya,Sharma,5,3.0,Philosophy
898785,Raj,Sharman,19,3.8,Management
2080944,Greg,Sharp,7,3.2,Sociology
2080944,Greg,Sharp,7,3.2,Sociology
2080944,Greg,Sharp,7,3.2,Sociology
1327849,Brooke,Shaughnessy,5,4.7,Management
1820221,Allison,Shaw,7,4.2,Communication
1820221,Allison,Shaw,7,4.2,Communication
1820221,Allison,Shaw,7,4.2,Communication
1830106,Sara,Shecter,1,4.0,Not Specified
2407797,Rebecca,Sheely,0,0,Engineering
1951650,Ryan ,Sheldon ,7,3.0,English
2472372,Lauren,Shepard,2,1.5,Engineering
2451953,Adam,Sheppard,9,4.3,Communicative Disorders
1123580,Barbara,Sherk,7,2.6,Law
2014020,Lawrence,Sherlick,0,0,Architecture
2094814,Mohan,Shetye,1,1.0,Management
2126592,Juehui,Shi,0,0,Management
2126592,Juehui,Shi,0,0,Management
225516,Robert,Shibley,15,4.1,Architecture
2072190,Bruce ,Shields,7,1.8,Social Science
1521012,Tanya,Shilina-Conte,7,4.0,Humanities
2247770,Jongmin,Shim,6,2.1,Engineering
354696,Mitsuaki,Shimojo,8,5.0,Linguistics
1980130,Jonathan,Shimon,12,3.5,Theater
2756901,Sangwoo,Shin,1,5.0,Mech. & Aerospace Engineering
2756901,Sangwoo,Shin,1,5.0,Mech. & Aerospace Engineering
1184992,Paul,Shine,7,4.2,Management
843544,Narushige,Shiode,9,4.2,Geography
1350074,SM,Shisler,2,4.0,Education
755013,Kenneth,Shockley,16,4.3,Philosophy
1798995,John,Shook,2,2.5,Education
1251,Randall,Shortridge,68,2.8,Biology
1976817,Kyle,Shrader,0,0,English
2741573,David,Shubert,0,0,Chemistry
2741573,David,Shubert,0,0,Chemistry
2538242,John,Shuey,1,3.0,Linguistics
1264681,Moshe,Shulman,6,1.8,Music
1812248,Dorothy,Siaw Asamoah,15,3.0,Management
1878745,Dorothy,Siaw-Asamoah,0,0,Management
1743203,Petros,Sideris,5,3.3,Engineering
269927,George,Siefert,30,4.2,Sociology
1420064,Allison,Siehnel,6,3.5,English
1846218,Jacqueline,Sievert,9,4.3,Political Science
2377360,Jacqueline,Sievert-Hardt,2,3.0,Political Science
1753344,Ron,Sigeti,5,5.0,Education
200009,Adam,Sikora,42,3.0,Mathematics
1924200,Michael,Silver,0,0,Architecture
2523254,Robert,Silverman,0,0,Urban & Regional Planning
2759489,Fraser,Sim,1,3.0,Science
2646741,John,Simich,1,5.0,Biology
2184025,LaKisha,Simmons,0,0,Humanities
268685,Leonard,Simms,20,3.8,Psychology
268685,Leonard,Simms,20,3.8,Psychology
1614367,Cecilia,Simon,0,0,Not Specified
229752,Natalie,Simpson,43,4.7,Operations Management
1087501,E,Sims,4,3.5,Psychology
2018688,Muhammed,Simsek,0,0,Physics
2017583,Larry,Singer,0,0,Communication
257353,Tarunraj,Singh,13,3.0,Engineering
257353,Tarunraj,Singh,13,3.0,Engineering
257353,Tarunraj,Singh,13,3.0,Engineering
2047814,Uttam,Singisetti,5,4.4,Electrical Engineering
1511592,Puneet,Singla,4,2.6,Engineering
2080040,Maria,Sinon,6,2.7,Languages
2421556,Elena,Sireci,0,0,Mathematics
383875,Joyce,Sirianni,11,3.9,Anthropology
383875,Joyce,Sirianni,11,3.9,Anthropology
1707940,Joseph,Sirrianni,0,0,Anthropology
1879876,Mettupalayam,Sivaselvan,20,4.0,Engineering
557651,Carmen,Skarupinski,26,3.0,Languages
2205193,Matthew,Skrzypczyk,6,4.7,Languages
273529,Malcolm,Slaughter,19,4.7,Science
2145103,Konstantinos,Slavakis,8,3.8,Electrical Engineering
2738390,Ilya,Slavinski,2,3.0,Sociology
160050,Barbara,Slivan,22,4.8,Mathematics
2598921,Jacob,Sloan,2,5.0,English
2012746,Joanne,Slutsky,2,3.0,Communication
2323572,Kevin,Smiley,4,4.0,Sociology
366968,Charles,Smith,13,3.0,Music
366968,Charles,Smith,13,3.0,Music
366968,Charles,Smith,13,3.0,Music
366968,Charles,Smith,13,3.0,Music
366968,Charles,Smith,13,3.0,Music
366968,Charles,Smith,13,3.0,Music
366968,Charles,Smith,13,3.0,Music
366968,Charles,Smith,13,3.0,Music
366968,Charles,Smith,13,3.0,Music
366968,Charles,Smith,13,3.0,Music
366968,Charles,Smith,13,3.0,Music
2503590,Craig,Snoeyink,4,3.2,Mech. & Aerospace Engineering
470876,Grayson,Snyder,42,4.2,Biology
362480,Peter,Sobota,16,4.2,Social Work
1413519,Dagobert,Soergel,13,2.5,Library Science
1046938,William,Solomon,10,4.8,English
1855550,Yorck,Sommerhauser,7,2.9,Mathematics
2242471,Ji-Won,Son,1,3.0,Education
2581447,Ingo,Sonder,0,0,Geology
2119339,Joanna,Song McLaughlin,32,2.0,Economics
1579685,Gilad,Sorek,2,2.0,Economics
775538,Jason,Sorens,15,3.3,Political Science
1559498,Ramon,Soto-Crespo,15,3.9,History
894671,Mehrdad,Soumekh,12,1.8,Engineering
1004006,Robert,Spampata,4,2.9,Law
1978330,Carl,Spartz,1,3.5,Design
501183,Trevor,Speller,14,3.7,English
1456735,Sarah,Spencer,4,5.0,Psychology
1456735,Sarah,Spencer,4,5.0,Psychology
1913378,Christopher,Spicer,1,4.5,Social Work
316383,Alan,Spiegel,20,3.5,English
2575900,Thanos,Spiliotakaras,0,0,Philosophy
2248485,Paul,Spitale,2,3.0,Education
1685121,Adam,Sposato,1,5.0,Languages
1209984,David,Squires,14,3.1,English
688570,Ramya,Sreenivasan,38,3.2,History
1629419,Duvvuri,Sri Devi,2,3.0,Marketing
92299,Ramalingam,Sridhar,27,2.0,Computer Science
2019931,Rohini,Srihari,14,2.3,Computer Science
2019931,Rohini,Srihari,14,2.3,Computer Science
1194961,K C,St. George,1,5.0,Education
2177584,Thomas,St. Pierre,6,5.0,Languages
2755133,Noelle,St. Vil,1,5.0,Nursing
2755133,Noelle,St. Vil,1,5.0,Nursing
